day,ntweets
2020-05-20,19
2020-05-21,31
2020-05-22,39
2020-05-23,30
2020-05-24,29
2020-05-25,26
2020-05-26,32
2020-05-27,35
2020-05-28,32
2020-05-29,25
2020-05-30,25
2020-05-31,22
2020-06-01,31
2020-06-02,28
2020-06-03,33
2020-06-04,32
2020-06-05,35
2020-06-06,38
2020-06-07,26
2020-06-08,33
2020-06-09,32
2020-06-10,34
2020-06-11,30
2020-06-12,25
2020-06-13,26
2020-06-14,27
2020-06-15,34
2020-06-16,28
2020-06-17,27
2020-06-18,30
2020-06-19,53
2020-06-20,41
2020-06-21,26
2020-06-22,33
2020-06-23,45
2020-06-24,37
2020-06-25,37
2020-06-26,38
2020-06-27,43
2020-06-28,30
2020-06-29,35
2020-06-30,48
2020-07-01,40
2020-07-02,34
2020-07-03,92
2020-07-04,31
2020-07-05,36
2020-07-06,30
2020-07-07,29
2020-07-08,39
2020-07-09,38
2020-07-10,27
2020-07-11,30
2020-07-12,37
2020-07-13,22
2020-07-14,32
2020-07-15,28
2020-07-16,30
2020-07-17,23
2020-07-18,25
2020-07-19,16
2020-07-20,37
2020-07-21,32
2020-07-22,51
2020-07-23,40
2020-07-24,15
2020-07-25,27
2020-07-26,27
2020-07-27,29
2020-07-28,40
2020-07-29,25
2020-07-30,23
2020-07-31,33
2020-08-01,24
2020-08-02,14
2020-08-03,34
2020-08-04,26
2020-08-05,23
2020-08-06,29
2020-08-07,30
2020-08-08,17
2020-08-09,13
2020-08-10,24
2020-08-11,36
2020-08-12,48
2020-08-13,28
2020-08-14,25
2020-08-15,21
2020-08-16,19
2020-08-17,33
2020-08-18,21
2020-08-19,27
2020-08-20,33
2020-08-21,37
2020-08-22,33
2020-08-23,26
2020-08-24,29
2020-08-25,35
2020-08-26,26
2020-08-27,29
2020-08-28,25
2020-08-29,33
2020-08-30,24
2020-08-31,24
2020-09-01,35
2020-09-02,26
2020-09-03,33
2020-09-04,27
2020-09-05,36
2020-09-06,18
2020-09-07,34
2020-09-08,31
2020-09-09,40
2020-09-10,36
2020-09-11,42
2020-09-12,49
2020-09-13,37
2020-09-14,27
2020-09-15,28
2020-09-16,22
2020-09-17,32
2020-09-18,28
2020-09-19,39
2020-09-20,29
2020-09-21,22
2020-09-22,43
2020-09-23,30
2020-09-24,28
2020-09-25,29
2020-09-26,35
2020-09-27,33
2020-09-28,32
2020-09-29,31
2020-09-30,43
2020-10-01,33
2020-10-02,44
2020-10-03,40
2020-10-04,42
2020-10-05,30
2020-10-06,37
2020-10-07,25
2020-10-08,23
2020-10-09,20
2020-10-10,16
2020-10-11,20
2020-10-12,22
2020-10-13,32
2020-10-14,24
2020-10-15,21
2020-10-16,34
2020-10-17,36
2020-10-18,28
2020-10-19,30
2020-10-20,38
2020-10-21,44
2020-10-22,30
2020-10-23,29
2020-10-24,40
2020-10-25,25
2020-10-26,36
2020-10-27,33
2020-10-28,23
2020-10-29,37
2020-10-30,32
2020-10-31,69
2020-11-01,53
2020-11-02,52
2020-11-03,69
2020-11-04,142
2020-11-05,35
2020-11-06,61
2020-11-07,63
2020-11-08,50
2020-11-09,61
2020-11-10,48
2020-11-11,36
2020-11-12,35
2020-11-13,30
2020-11-14,28
2020-11-15,21
2020-11-16,40
2020-11-17,33
2020-11-18,33
2020-11-19,46
2020-11-20,34
2020-11-21,26
2020-11-22,31
2020-11-23,37
2020-11-24,33
2020-11-25,30
2020-11-26,44
2020-11-27,35
2020-11-28,30
2020-11-29,37
2020-11-30,31
2020-12-01,30
2020-12-02,45
2020-12-03,33
2020-12-04,31
2020-12-05,34
2020-12-06,36
2020-12-07,24
2020-12-08,38
2020-12-09,37
2020-12-10,22
2020-12-11,35
2020-12-12,48
2020-12-13,25
2020-12-14,43
2020-12-15,34
2020-12-16,40
2020-12-17,25
2020-12-18,35
2020-12-19,34
2020-12-20,31
2020-12-21,36
2020-12-22,31
2020-12-23,40
2020-12-24,36
2020-12-25,13
2020-12-26,33
2020-12-27,28
2020-12-28,33
2020-12-29,37
2020-12-30,53
2020-12-31,100
2021-01-01,100
2021-01-02,50
2021-01-03,27
2021-01-04,61
2021-01-05,47
2021-01-06,38
2021-01-07,47
2021-01-08,47
2021-01-09,32
2021-01-10,27
2021-01-11,34
2021-01-12,43
2021-01-13,45
2021-01-14,39
2021-01-15,40
2021-01-16,38
2021-01-17,49
2021-01-18,30
2021-01-19,40
2021-01-20,69
2021-01-21,56
2021-01-22,51
2021-01-23,30
2021-01-24,30
2021-01-25,27
2021-01-26,23
2021-01-27,35
2021-01-28,33
2021-01-29,31
2021-01-30,35
2021-01-31,62
2021-02-01,61
2021-02-02,59
2021-02-03,34
2021-02-04,41
2021-02-05,41
2021-02-06,36
2021-02-07,47
2021-02-08,30
2021-02-09,28
2021-02-10,30
2021-02-11,41
2021-02-12,27
2021-02-13,49
2021-02-14,37
2021-02-15,40
2021-02-16,41
2021-02-17,46
2021-02-18,47
2021-02-19,41
2021-02-20,42
2021-02-21,44
2021-02-22,122
2021-02-23,83
2021-02-24,59
2021-02-25,52
2021-02-26,58
2021-02-27,43
2021-02-28,20
2021-03-01,37
2021-03-02,45
2021-03-03,51
2021-03-04,42
2021-03-05,28
2021-03-06,28
2021-03-07,34
2021-03-08,32
2021-03-09,30
2021-03-10,32
2021-03-11,34
2021-03-12,33
2021-03-13,27
2021-03-14,40
2021-03-15,30
2021-03-16,45
2021-03-17,35
2021-03-18,35
2021-03-19,33
2021-03-20,37
2021-03-21,43
2021-03-22,32
2021-03-23,47
2021-03-24,25
2021-03-25,28
2021-03-26,36
2021-03-27,24
2021-03-28,26
2021-03-29,34
2021-03-30,31
2021-03-31,37
2021-04-01,34
2021-04-02,27
2021-04-03,27
2021-04-04,26
2021-04-05,29
2021-04-06,26
2021-04-07,34
2021-04-08,34
2021-04-09,37
2021-04-10,33
2021-04-11,35
2021-04-12,31
2021-04-13,34
2021-04-14,37
2021-04-15,32
2021-04-16,35
2021-04-17,27
2021-04-18,29
2021-04-19,35
2021-04-20,31
2021-04-21,29
2021-04-22,26
2021-04-23,22
2021-04-24,25
2021-04-25,21
2021-04-26,26
2021-04-27,20
2021-04-28,32
2021-04-29,29
2021-04-30,28
2021-05-01,24
2021-05-02,27
2021-05-03,24
2021-05-04,36
2021-05-05,40
2021-05-06,41
2021-05-07,45
2021-05-08,38
2021-05-09,27
2021-05-10,34
2021-05-11,32
2021-05-12,29
2021-05-13,31
2021-05-14,27
2021-05-15,43
2021-05-16,25
2021-05-17,39
2021-05-18,23
2021-05-19,29
2021-05-20,29
2021-05-21,34
2021-05-22,29
2021-05-23,25
2021-05-24,26
2021-05-25,25
2021-05-26,38
2021-05-27,28
2021-05-28,32
2021-05-29,31
2021-05-30,42
2021-05-31,25
2021-06-01,31
2021-06-02,30
2021-06-03,37
2021-06-04,33
2021-06-05,14
2021-06-06,23
2021-06-07,32
2021-06-08,26
2021-06-09,31
2021-06-10,37
2021-06-11,44
2021-06-12,21
2021-06-13,60
2021-06-14,38
2021-06-15,36
2021-06-16,23
2021-06-17,28
2021-06-18,35
2021-06-19,11
2021-06-20,18
2021-06-21,21
2021-06-22,40
2021-06-23,29
2021-06-24,23
2021-06-25,32
2021-06-26,18
2021-06-27,14
2021-06-28,32
2021-06-29,55
2021-06-30,30
2021-07-01,33
2021-07-02,26
2021-07-03,43
2021-07-04,20
2021-07-05,43
2021-07-06,38
2021-07-07,41
