day,ntweets
2020-05-20,39
2020-05-21,37
2020-05-22,34
2020-05-23,25
2020-05-24,29
2020-05-25,29
2020-05-26,30
2020-05-27,32
2020-05-28,32
2020-05-29,42
2020-05-30,33
2020-05-31,41
2020-06-01,37
2020-06-02,30
2020-06-03,51
2020-06-04,43
2020-06-05,44
2020-06-06,32
2020-06-07,33
2020-06-08,36
2020-06-09,26
2020-06-10,29
2020-06-11,42
2020-06-12,40
2020-06-13,28
2020-06-14,29
2020-06-15,30
2020-06-16,37
2020-06-17,39
2020-06-18,46
2020-06-19,37
2020-06-20,32
2020-06-21,40
2020-06-22,29
2020-06-23,31
2020-06-24,33
2020-06-25,39
2020-06-26,26
2020-06-27,36
2020-06-28,32
2020-06-29,33
2020-06-30,31
2020-07-01,47
2020-07-02,31
2020-07-03,53
2020-07-04,42
2020-07-05,32
2020-07-06,36
2020-07-07,31
2020-07-08,29
2020-07-09,31
2020-07-10,31
2020-07-11,23
2020-07-12,17
2020-07-13,43
2020-07-14,30
2020-07-15,34
2020-07-16,27
2020-07-17,27
2020-07-18,25
2020-07-19,24
2020-07-20,35
2020-07-21,40
2020-07-22,36
2020-07-23,33
2020-07-24,27
2020-07-25,26
2020-07-26,20
2020-07-27,18
2020-07-28,30
2020-07-29,19
2020-07-30,37
2020-07-31,32
2020-08-01,29
2020-08-02,29
2020-08-03,21
2020-08-04,23
2020-08-05,26
2020-08-06,35
2020-08-07,20
2020-08-08,21
2020-08-09,18
2020-08-10,26
2020-08-11,34
2020-08-12,20
2020-08-13,32
2020-08-14,35
2020-08-15,26
2020-08-16,25
2020-08-17,28
2020-08-18,31
2020-08-19,33
2020-08-20,22
2020-08-21,33
2020-08-22,27
2020-08-23,21
2020-08-24,28
2020-08-25,30
2020-08-26,30
2020-08-27,23
2020-08-28,28
2020-08-29,37
2020-08-30,23
2020-08-31,21
2020-09-01,22
2020-09-02,31
2020-09-03,27
2020-09-04,33
2020-09-05,22
2020-09-06,15
2020-09-07,25
2020-09-08,27
2020-09-09,21
2020-09-10,30
2020-09-11,35
2020-09-12,18
2020-09-13,25
2020-09-14,28
2020-09-15,19
2020-09-16,37
2020-09-17,32
2020-09-18,23
2020-09-19,23
2020-09-20,20
2020-09-21,19
2020-09-22,28
2020-09-23,46
2020-09-24,30
2020-09-25,34
2020-09-26,34
2020-09-27,34
2020-09-28,24
2020-09-29,34
2020-09-30,35
2020-10-01,40
2020-10-02,28
2020-10-03,30
2020-10-04,28
2020-10-05,34
2020-10-06,36
2020-10-07,29
2020-10-08,26
2020-10-09,25
2020-10-10,24
2020-10-11,31
2020-10-12,27
2020-10-13,32
2020-10-14,34
2020-10-15,28
2020-10-16,23
2020-10-17,25
2020-10-18,18
2020-10-19,31
2020-10-20,37
2020-10-21,37
2020-10-22,28
2020-10-23,49
2020-10-24,33
2020-10-25,30
2020-10-26,32
2020-10-27,29
2020-10-28,37
2020-10-29,34
2020-10-30,34
2020-10-31,18
2020-11-01,27
2020-11-02,35
2020-11-03,27
2020-11-04,22
2020-11-05,32
2020-11-06,39
2020-11-07,33
2020-11-08,33
2020-11-09,36
2020-11-10,38
2020-11-11,40
2020-11-12,30
2020-11-13,41
2020-11-14,26
2020-11-15,28
2020-11-16,21
2020-11-17,38
2020-11-18,34
2020-11-19,36
2020-11-20,34
2020-11-21,27
2020-11-22,31
2020-11-23,28
2020-11-24,36
2020-11-25,27
2020-11-26,38
2020-11-27,41
2020-11-28,32
2020-11-29,22
2020-11-30,26
2020-12-01,20
2020-12-02,33
2020-12-03,29
2020-12-04,27
2020-12-05,27
2020-12-06,16
2020-12-07,19
2020-12-08,34
2020-12-09,24
2020-12-10,27
2020-12-11,31
2020-12-12,17
2020-12-13,19
2020-12-14,16
2020-12-15,29
2020-12-16,19
2020-12-17,27
2020-12-18,31
2020-12-19,30
2020-12-20,21
2020-12-21,28
2020-12-22,30
2020-12-23,20
2020-12-24,21
2020-12-25,14
2020-12-26,17
2020-12-27,21
2020-12-28,20
2020-12-29,17
2020-12-30,34
2020-12-31,32
2021-01-01,32
2021-01-02,29
2021-01-03,26
2021-01-04,26
2021-01-05,33
2021-01-06,38
2021-01-07,26
2021-01-08,31
2021-01-09,22
2021-01-10,26
2021-01-11,24
2021-01-12,37
2021-01-13,31
2021-01-14,29
2021-01-15,31
2021-01-16,33
2021-01-17,31
2021-01-18,30
2021-01-19,36
2021-01-20,37
2021-01-21,46
2021-01-22,31
2021-01-23,31
2021-01-24,19
2021-01-25,21
2021-01-26,33
2021-01-27,36
2021-01-28,41
2021-01-29,34
2021-01-30,42
2021-01-31,34
2021-02-01,38
2021-02-02,48
2021-02-03,35
2021-02-04,38
2021-02-05,33
2021-02-06,21
2021-02-07,17
2021-02-08,30
2021-02-09,25
2021-02-10,50
2021-02-11,46
2021-02-12,36
2021-02-13,30
2021-02-14,28
2021-02-15,33
2021-02-16,27
2021-02-17,41
2021-02-18,43
2021-02-19,25
2021-02-20,29
2021-02-21,30
2021-02-22,23
2021-02-23,31
2021-02-24,31
2021-02-25,44
2021-02-26,47
2021-02-27,32
2021-02-28,27
2021-03-01,36
2021-03-02,44
2021-03-03,38
2021-03-04,37
2021-03-05,34
2021-03-06,32
2021-03-07,31
2021-03-08,154
2021-03-09,35
2021-03-10,33
2021-03-11,36
2021-03-12,25
2021-03-13,33
2021-03-14,29
2021-03-15,25
2021-03-16,34
2021-03-17,36
2021-03-18,29
2021-03-19,30
2021-03-20,23
2021-03-21,33
2021-03-22,36
2021-03-23,34
2021-03-24,46
2021-03-25,34
2021-03-26,29
2021-03-27,36
2021-03-28,34
2021-03-29,38
2021-03-30,30
2021-03-31,31
2021-04-01,23
2021-04-02,21
2021-04-03,17
2021-04-04,20
2021-04-05,21
2021-04-06,23
2021-04-07,17
2021-04-08,40
2021-04-09,24
2021-04-10,30
2021-04-11,27
2021-04-12,21
2021-04-13,24
2021-04-14,43
2021-04-15,28
2021-04-16,27
2021-04-17,19
2021-04-18,26
2021-04-19,34
2021-04-20,25
2021-04-21,26
2021-04-22,29
2021-04-23,25
2021-04-24,16
2021-04-25,25
2021-04-26,23
2021-04-27,11
2021-04-28,26
2021-04-29,38
2021-04-30,29
2021-05-01,32
2021-05-02,15
2021-05-03,23
2021-05-04,24
2021-05-05,25
2021-05-06,31
2021-05-07,29
2021-05-08,23
2021-05-09,23
2021-05-10,23
2021-05-11,32
2021-05-12,39
2021-05-13,14
2021-05-14,21
2021-05-15,25
2021-05-16,31
2021-05-17,17
2021-05-18,29
2021-05-19,24
2021-05-20,30
2021-05-21,24
2021-05-22,25
2021-05-23,13
2021-05-24,23
2021-05-25,23
2021-05-26,23
2021-05-27,26
2021-05-28,29
2021-05-29,15
2021-05-30,19
2021-05-31,15
2021-06-01,27
2021-06-02,32
2021-06-03,22
2021-06-04,25
2021-06-05,17
2021-06-06,20
2021-06-07,22
2021-06-08,23
2021-06-09,26
2021-06-10,21
2021-06-11,26
2021-06-12,17
2021-06-13,22
2021-06-14,18
2021-06-15,25
2021-06-16,42
2021-06-17,31
2021-06-18,13
2021-06-19,25
2021-06-20,18
2021-06-21,25
2021-06-22,16
2021-06-23,31
2021-06-24,16
2021-06-25,22
2021-06-26,17
2021-06-27,22
2021-06-28,20
2021-06-29,24
2021-06-30,24
2021-07-01,29
2021-07-02,22
2021-07-03,19
2021-07-04,27
2021-07-05,20
2021-07-06,28
2021-07-07,23
